sequence_length,molecular_weight,isoelectric_point,gravy,aromaticity,instability_index,net_charge_at_ph7,fraction_charged,fraction_positive,fraction_negative,helix_fraction,turn_fraction,sheet_fraction,aa_pct_A,aa_pct_C,aa_pct_D,aa_pct_E,aa_pct_F,aa_pct_G,aa_pct_H,aa_pct_I,aa_pct_K,aa_pct_L,aa_pct_M,aa_pct_N,aa_pct_P,aa_pct_Q,aa_pct_R,aa_pct_S,aa_pct_T,aa_pct_V,aa_pct_W,aa_pct_Y,label
680,77166.2822,5.150658607482909,-0.4163235294117647,0.1117647058823529,39.48839705882363,-28,0.2529411764705882,0.1058823529411764,0.1470588235294117,0.3764705882352941,0.263235294117647,0.3455882352941176,9.705882352941176,0.8823529411764706,5.441176470588236,9.264705882352942,5.0,6.617647058823529,2.5,3.088235294117647,5.294117647058823,11.323529411764708,2.0588235294117645,4.117647058823529,5.294117647058823,4.117647058823529,5.294117647058823,4.852941176470588,3.823529411764706,5.147058823529412,1.7647058823529411,4.411764705882353,1
518,58301.4089,5.331406593322753,-0.3364864864864865,0.1042471042471042,35.34092664092665,-12,0.2316602316602316,0.1042471042471042,0.1274131274131274,0.3590733590733591,0.2722007722007722,0.3783783783783783,9.266409266409266,0.0,6.370656370656371,6.370656370656371,3.474903474903475,5.791505791505792,1.5444015444015444,4.054054054054054,6.370656370656371,11.776061776061775,2.123552123552124,4.054054054054054,4.633204633204633,5.212355212355212,4.054054054054054,6.370656370656371,5.598455598455598,5.984555984555985,1.5444015444015444,5.405405405405405,0
153,17427.7124,5.393872642517089,-0.3470588235294117,0.1111111111111111,17.568627450980383,-4,0.2875816993464052,0.130718954248366,0.1568627450980392,0.3333333333333333,0.261437908496732,0.4117647058823529,5.882352941176471,0.0,9.15032679738562,6.5359477124183005,4.57516339869281,7.189542483660131,1.96078431372549,7.189542483660131,9.803921568627452,7.189542483660131,3.92156862745098,2.6143790849673203,2.6143790849673203,1.30718954248366,3.2679738562091503,4.57516339869281,9.15032679738562,6.5359477124183005,1.96078431372549,4.57516339869281,1
470,51857.5418,5.935150337219238,-0.1748936170212766,0.0829787234042553,46.37065957446815,-4,0.1787234042553191,0.0851063829787234,0.0936170212765957,0.2468085106382978,0.3446808510638298,0.3638297872340425,6.382978723404255,0.425531914893617,5.319148936170213,4.042553191489362,3.404255319148936,9.148936170212766,1.2765957446808511,4.893617021276596,1.4893617021276595,9.787234042553193,2.978723404255319,4.680851063829787,8.297872340425531,5.531914893617022,7.0212765957446805,7.0212765957446805,4.680851063829787,8.72340425531915,2.765957446808511,2.127659574468085,0
361,40557.8119,5.474754524230956,-0.4487534626038781,0.0997229916897507,38.19529085872576,-13,0.2409972299168975,0.1024930747922437,0.1385041551246537,0.2880886426592797,0.2908587257617728,0.3684210526315789,8.86426592797784,0.8310249307479224,6.648199445983379,7.202216066481994,2.4930747922437675,6.371191135734072,3.601108033240997,6.648199445983379,5.2631578947368425,6.648199445983379,0.8310249307479224,5.2631578947368425,4.43213296398892,2.4930747922437675,4.986149584487535,6.371191135734072,6.094182825484765,7.479224376731302,1.9390581717451525,5.54016620498615,0
131,14797.4814,9.876830482482909,-0.5221374045801527,0.0916030534351145,46.612213740458,5,0.2671755725190839,0.1526717557251908,0.1145038167938931,0.2900763358778626,0.2442748091603053,0.3511450381679389,10.687022900763358,0.7633587786259542,5.343511450381679,6.106870229007634,4.580152671755725,8.396946564885496,2.2900763358778624,3.816793893129771,3.816793893129771,6.870229007633588,1.5267175572519085,3.816793893129771,1.5267175572519085,3.816793893129771,11.450381679389311,5.343511450381679,8.396946564885496,6.870229007633588,3.053435114503817,1.5267175572519085,1
330,38357.1391,9.437027168273923,-0.3451515151515151,0.0939393939393939,57.77272727272724,12,0.2424242424242424,0.1393939393939394,0.103030303030303,0.3727272727272727,0.2121212121212121,0.3484848484848484,7.575757575757576,2.121212121212121,2.121212121212121,8.181818181818182,4.545454545454546,4.848484848484849,2.727272727272727,5.454545454545454,4.848484848484849,12.424242424242424,4.242424242424242,3.333333333333333,4.242424242424242,5.151515151515151,9.090909090909092,6.666666666666667,4.848484848484849,2.727272727272727,1.5151515151515151,3.333333333333333,0
491,53625.32979999999,5.528865242004394,-0.1606924643584521,0.0610997963340122,33.602260692464355,-16,0.219959266802444,0.0936863543788187,0.1262729124236252,0.3156822810590631,0.2790224032586558,0.3462321792260692,10.9979633401222,0.4073319755600815,6.313645621181263,6.313645621181263,3.665987780040733,8.35030549898167,3.4623217922606924,6.109979633401222,2.443991853360489,8.75763747454175,3.054989816700611,4.073319755600815,5.7026476578411405,3.869653767820774,6.924643584521385,3.4623217922606924,5.906313645621181,7.739307535641548,0.2036659877800407,2.240325865580448,1
185,19787.2749,5.0845548629760735,-0.2291891891891891,0.0216216216216216,35.68378378378378,-4,0.1945945945945946,0.0864864864864864,0.1081081081081081,0.3351351351351351,0.3081081081081081,0.3351351351351351,9.72972972972973,0.5405405405405406,8.108108108108109,2.702702702702702,0.5405405405405406,7.567567567567567,1.0810810810810811,5.945945945945946,6.486486486486487,10.81081081081081,3.783783783783784,6.486486486486487,2.702702702702702,9.18918918918919,2.1621621621621623,5.945945945945946,7.027027027027027,7.567567567567567,0.5405405405405406,1.0810810810810811,1
296,32361.9121,6.092878532409666,0.0658783783783783,0.0709459459459459,51.92672297297297,-3,0.1993243243243243,0.0945945945945946,0.1047297297297297,0.3479729729729729,0.2702702702702703,0.3445945945945945,11.486486486486486,1.6891891891891893,4.72972972972973,5.743243243243243,4.391891891891892,5.743243243243243,2.027027027027027,7.094594594594595,4.72972972972973,9.797297297297296,3.0405405405405403,4.391891891891892,4.054054054054054,5.067567567567568,4.72972972972973,8.108108108108109,3.0405405405405403,7.432432432432432,0.3378378378378378,2.364864864864865,0
285,31191.392900000003,8.88395290374756,-0.103859649122807,0.0491228070175438,39.016491228070166,4,0.2245614035087719,0.119298245614035,0.1052631578947368,0.3719298245614035,0.2385964912280701,0.3649122807017543,9.824561403508772,1.0526315789473684,3.8596491228070176,6.666666666666667,2.807017543859649,5.2631578947368425,1.4035087719298245,6.666666666666667,6.666666666666667,11.929824561403509,2.1052631578947367,2.456140350877193,0.7017543859649122,6.666666666666667,5.2631578947368425,11.578947368421051,7.017543859649122,5.964912280701754,0.3508771929824561,1.7543859649122806,0
183,20095.7592,6.1920057296752935,-0.0562841530054644,0.0710382513661202,33.977595628415294,-2,0.2076502732240437,0.0983606557377049,0.1092896174863388,0.2568306010928962,0.3005464480874317,0.3770491803278688,8.19672131147541,2.185792349726776,6.0109289617486334,4.918032786885246,3.278688524590164,8.743169398907105,2.73224043715847,8.19672131147541,3.278688524590164,7.103825136612022,2.185792349726776,7.103825136612022,4.918032786885246,2.185792349726776,6.557377049180328,3.278688524590164,5.46448087431694,9.836065573770492,0.546448087431694,3.278688524590164,0
222,25492.6486,5.385346794128417,-0.7220720720720721,0.0315315315315315,43.113963963963954,-6,0.3693693693693693,0.1711711711711711,0.1981981981981982,0.4954954954954955,0.1846846846846846,0.2657657657657657,12.612612612612612,0.0,7.207207207207207,12.612612612612612,2.702702702702702,1.8018018018018016,1.351351351351351,4.504504504504505,8.558558558558559,12.16216216216216,3.603603603603604,2.702702702702702,0.4504504504504504,7.657657657657658,8.558558558558559,6.306306306306307,3.1531531531531534,3.603603603603604,0.4504504504504504,0.0,1
287,32093.769,7.0523775100708,0.0418118466898954,0.0766550522648083,51.77285714285712,0,0.2090592334494773,0.1045296167247386,0.1045296167247386,0.2996515679442508,0.2473867595818815,0.3902439024390244,8.013937282229966,1.7421602787456445,4.529616724738676,5.923344947735192,4.529616724738676,5.574912891986063,2.4390243902439024,6.2717770034843205,3.1358885017421603,10.801393728222996,2.0905923344947737,2.0905923344947737,5.574912891986063,5.574912891986063,7.317073170731708,6.968641114982578,4.878048780487805,9.40766550522648,1.3937282229965158,1.7421602787456445,0
293,31922.9686,6.604827308654786,0.3440273037542662,0.0716723549488054,40.16996587030716,-1,0.167235494880546,0.0819112627986348,0.0853242320819112,0.3720136518771331,0.2423208191126279,0.3822525597269624,11.262798634812286,0.3412969283276451,2.389078498293516,6.143344709897611,4.778156996587031,7.849829351535837,2.04778156996587,7.167235494880546,2.7303754266211606,11.262798634812286,5.802047781569966,3.754266211604096,2.7303754266211606,3.754266211604096,5.460750853242321,7.508532423208191,5.119453924914676,7.508532423208191,1.023890784982935,1.3651877133105803,0
97,10340.477,5.295029640197753,-0.5041237113402062,0.0,31.187628865979367,-1,0.2371134020618556,0.1134020618556701,0.1237113402061855,0.3505154639175258,0.3195876288659794,0.3092783505154639,11.34020618556701,0.0,7.216494845360825,5.154639175257732,0.0,3.0927835051546397,0.0,5.154639175257732,6.185567010309279,9.278350515463918,3.0927835051546397,5.154639175257732,5.154639175257732,6.185567010309279,5.154639175257732,11.34020618556701,11.34020618556701,5.154639175257732,0.0,0.0,1
597,66252.6147,5.613327980041503,-0.2102177554438861,0.0904522613065326,30.533015075376877,-14,0.1976549413735343,0.0871021775544388,0.1105527638190954,0.2797319932998324,0.3082077051926298,0.3517587939698492,8.710217755443885,2.010050251256281,6.197654941373535,4.857621440536013,3.5175879396984926,8.542713567839195,2.680067001675042,6.867671691792295,3.685092127303183,8.040201005025125,2.680067001675042,5.8626465661641545,5.695142378559464,4.355108877721943,5.025125628140704,4.522613065326633,4.690117252931323,6.532663316582915,2.680067001675042,2.847571189279732,0
424,47028.8824,5.646806144714356,-0.2716981132075471,0.0778301886792452,29.149764150943398,-8,0.2452830188679245,0.1132075471698113,0.1320754716981132,0.3514150943396226,0.2594339622641509,0.3537735849056603,9.669811320754716,1.179245283018868,5.188679245283019,8.018867924528301,2.830188679245283,9.669811320754716,1.8867924528301887,3.537735849056604,3.7735849056603774,11.556603773584904,2.1226415094339623,4.009433962264151,3.30188679245283,4.481132075471698,7.547169811320755,3.7735849056603774,4.716981132075472,7.783018867924528,1.4150943396226414,3.537735849056604,1
122,13244.525,6.053148078918457,0.8811475409836066,0.081967213114754,26.631967213114745,-1,0.1557377049180328,0.0737704918032786,0.081967213114754,0.3524590163934426,0.1967213114754098,0.4590163934426229,14.754098360655735,1.639344262295082,3.278688524590164,4.918032786885246,2.459016393442623,6.557377049180328,1.639344262295082,12.295081967213116,2.459016393442623,9.836065573770492,3.278688524590164,3.278688524590164,0.0,0.819672131147541,4.918032786885246,6.557377049180328,4.098360655737705,11.475409836065571,4.098360655737705,1.639344262295082,0
246,27047.6331,5.687161827087402,-0.132520325203252,0.048780487804878,41.40451219512194,-6,0.2032520325203252,0.089430894308943,0.1138211382113821,0.3739837398373984,0.2479674796747967,0.3495934959349593,10.975609756097562,1.2195121951219512,2.845528455284553,8.536585365853659,1.6260162601626016,6.504065040650406,2.845528455284553,4.471544715447155,2.845528455284553,11.788617886178862,3.252032520325203,6.097560975609756,4.471544715447155,4.471544715447155,6.097560975609756,4.878048780487805,5.691056910569106,8.130081300813009,1.2195121951219512,2.032520325203252,1
429,45939.8369,4.9566671371459945,-0.0710955710955711,0.0652680652680652,24.97435897435897,-21,0.2354312354312354,0.0932400932400932,0.1421911421911421,0.3636363636363636,0.2657342657342657,0.3403263403263403,12.587412587412588,1.3986013986013983,6.526806526806527,7.6923076923076925,3.4965034965034967,10.48951048951049,2.5641025641025643,5.128205128205129,5.361305361305361,7.6923076923076925,3.0303030303030303,2.797202797202797,4.662004662004662,2.797202797202797,3.962703962703962,2.097902097902098,6.0606060606060606,8.624708624708624,1.1655011655011656,1.8648018648018647,1
498,55526.7084,5.726380729675294,-0.3399598393574297,0.0642570281124498,40.44379518072289,-5,0.214859437751004,0.1024096385542168,0.1124497991967871,0.3514056224899598,0.2751004016064257,0.3493975903614458,10.6425702811245,0.4016064257028112,6.626506024096385,4.618473895582329,1.8072289156626504,4.618473895582329,1.0040160642570282,4.216867469879518,4.618473895582329,12.449799196787149,2.8112449799196786,4.417670682730924,6.224899598393574,7.831325301204819,5.622489959839357,5.622489959839357,6.224899598393574,5.622489959839357,2.409638554216868,2.208835341365462,1
442,51707.365,5.731268882751466,-0.2694570135746607,0.1176470588235294,38.28529411764707,-10,0.2398190045248869,0.1085972850678733,0.1312217194570135,0.253393665158371,0.2986425339366516,0.3959276018099548,3.3936651583710407,2.48868778280543,8.823529411764707,4.298642533936651,7.6923076923076925,2.262443438914027,2.9411764705882355,9.502262443438914,6.561085972850679,7.6923076923076925,3.3936651583710407,8.823529411764707,1.8099547511312215,3.167420814479638,4.298642533936651,8.144796380090497,5.429864253393665,5.203619909502263,1.3574660633484164,2.7149321266968327,0
164,18153.2667,5.513973426818846,-0.3115853658536585,0.0975609756097561,21.947012195121943,-5,0.2256097560975609,0.0975609756097561,0.1280487804878048,0.2560975609756097,0.3048780487804878,0.3597560975609756,6.097560975609756,1.2195121951219512,6.7073170731707314,6.097560975609756,7.317073170731708,9.75609756097561,3.048780487804878,6.097560975609756,6.7073170731707314,3.048780487804878,3.658536585365854,7.317073170731708,3.048780487804878,3.658536585365854,3.048780487804878,3.658536585365854,7.317073170731708,9.75609756097561,0.6097560975609756,1.829268292682927,1
284,30832.3438,6.319609260559083,-0.0278169014084507,0.0704225352112676,32.40774647887324,-2,0.2323943661971831,0.1126760563380281,0.1197183098591549,0.3380281690140845,0.2922535211267605,0.334507042253521,9.154929577464788,1.408450704225352,6.690140845070423,5.28169014084507,5.633802816901408,8.80281690140845,2.112676056338028,5.633802816901408,7.746478873239437,8.098591549295774,3.5211267605633805,3.5211267605633805,5.28169014084507,4.577464788732394,3.5211267605633805,4.929577464788732,2.816901408450704,9.859154929577464,0.0,1.408450704225352,0
206,22621.4247,5.774523353576659,-0.1155339805825242,0.0485436893203883,29.696116504854363,-5,0.2087378640776699,0.0922330097087378,0.116504854368932,0.3398058252427184,0.2378640776699029,0.3495145631067961,14.563106796116504,0.0,6.310679611650485,5.339805825242719,1.941747572815534,4.368932038834951,3.3980582524271843,6.796116504854369,2.912621359223301,9.70873786407767,1.4563106796116505,4.854368932038835,4.368932038834951,7.281553398058253,6.310679611650485,3.883495145631068,4.368932038834951,9.223300970873789,0.970873786407767,1.941747572815534,1
118,13928.7504,6.405038261413575,-0.4423728813559322,0.1101694915254237,31.77033898305083,-1,0.2457627118644068,0.1186440677966101,0.1271186440677966,0.3220338983050848,0.2033898305084746,0.3474576271186441,10.169491525423728,2.542372881355932,5.932203389830509,6.779661016949152,4.237288135593221,3.389830508474576,3.389830508474576,8.474576271186441,4.237288135593221,7.627118644067797,3.389830508474576,5.932203389830509,2.542372881355932,6.779661016949152,7.627118644067797,2.542372881355932,4.237288135593221,3.389830508474576,3.389830508474576,3.389830508474576,0
229,24938.5108,10.242624092102048,0.8262008733624454,0.1048034934497816,32.63056768558951,7,0.1441048034934497,0.0873362445414847,0.056768558951965,0.3406113537117904,0.2314410480349345,0.4847161572052402,10.480349344978166,0.8733624454148472,1.7467248908296944,3.930131004366812,6.550218340611353,8.733624454148472,0.4366812227074236,7.860262008733624,1.310043668122271,15.720524017467248,2.6200873362445414,0.4366812227074236,5.240174672489083,1.310043668122271,7.423580786026201,6.986899563318778,6.11353711790393,8.296943231441048,2.6200873362445414,1.310043668122271,0
160,18024.299,6.442949867248534,-0.455625,0.075,27.898124999999983,-1,0.24375,0.11875,0.125,0.4125,0.2875,0.3062499999999999,6.25,2.5,1.25,11.25,4.375,5.625,2.5,4.375,10.0,10.625,3.125,11.875,0.625,3.125,1.875,9.375,1.875,6.25,0.625,2.5,1
136,15281.0238,11.224928855895993,-0.3838235294117647,0.0735294117647058,32.11102941176469,20,0.2941176470588235,0.2205882352941176,0.0735294117647058,0.3897058823529412,0.1985294117647059,0.3382352941176471,10.294117647058824,0.0,2.2058823529411766,5.147058823529412,4.411764705882353,9.558823529411764,0.7352941176470589,4.411764705882353,11.764705882352942,7.352941176470588,4.411764705882353,1.4705882352941178,5.147058823529412,3.676470588235294,10.294117647058824,1.4705882352941178,6.617647058823529,8.088235294117647,1.4705882352941178,1.4705882352941178,1
116,13168.0593,5.349481391906737,-0.1137931034482758,0.0517241379310344,61.64741379310343,-5,0.25,0.1034482758620689,0.146551724137931,0.3362068965517241,0.146551724137931,0.3362068965517241,7.758620689655173,8.620689655172415,4.310344827586207,10.344827586206897,2.586206896551724,6.0344827586206895,3.4482758620689653,6.0344827586206895,3.4482758620689653,10.344827586206897,1.7241379310344829,0.0,0.8620689655172413,9.482758620689657,6.896551724137931,3.4482758620689653,5.172413793103448,6.896551724137931,1.7241379310344829,0.8620689655172413,1
159,17836.4355,6.48984203338623,0.0062893081761006,0.0754716981132075,31.75345911949685,-2,0.1886792452830188,0.0880503144654088,0.10062893081761,0.3710691823899371,0.2138364779874213,0.3522012578616352,11.949685534591197,0.0,3.7735849056603774,6.289308176100629,5.660377358490566,3.7735849056603774,5.660377358490566,5.031446540880503,3.7735849056603774,9.433962264150944,5.660377358490566,3.7735849056603774,4.40251572327044,5.031446540880503,5.031446540880503,5.660377358490566,5.031446540880503,8.176100628930818,0.6289308176100629,1.2578616352201255,1
295,32011.065599999994,5.471855735778808,0.3461016949152542,0.0779661016949152,40.43186440677964,-6,0.1830508474576271,0.0813559322033898,0.1016949152542373,0.4033898305084745,0.247457627118644,0.3966101694915254,10.847457627118644,0.3389830508474576,2.711864406779661,7.4576271186440675,4.067796610169491,8.474576271186441,1.694915254237288,6.779661016949152,3.7288135593220337,13.559322033898304,4.745762711864407,2.711864406779661,4.067796610169491,2.3728813559322037,4.406779661016949,6.779661016949152,4.745762711864407,6.779661016949152,0.0,3.7288135593220337,0
353,37972.9341,5.093421745300293,-0.1753541076487252,0.0538243626062322,28.148498583569403,-9,0.2577903682719547,0.1161473087818696,0.141643059490085,0.3852691218130311,0.28328611898017,0.3286118980169971,10.76487252124646,0.8498583569405099,5.665722379603399,8.498583569405099,2.8328611898016995,9.91501416430595,0.56657223796034,7.648725212464589,7.648725212464589,8.78186968838527,2.8328611898016995,4.2492917847025495,2.8328611898016995,3.68271954674221,3.966005665722379,5.665722379603399,4.81586402266289,6.232294617563739,0.56657223796034,1.9830028328611895,1
304,33775.4229,6.930401039123535,-0.1223684210526315,0.0657894736842105,42.825,0,0.25,0.125,0.125,0.3552631578947368,0.2598684210526316,0.3651315789473684,8.881578947368421,0.986842105263158,3.947368421052632,8.552631578947368,3.289473684210526,5.2631578947368425,1.3157894736842106,6.578947368421052,4.605263157894737,10.855263157894736,2.631578947368421,2.631578947368421,4.276315789473684,2.631578947368421,7.894736842105263,9.86842105263158,5.592105263157895,6.907894736842105,0.3289473684210526,2.960526315789474,0
285,31430.3535,4.638596153259278,-0.1589473684210526,0.0456140350877192,45.45017543859648,-21,0.2,0.0631578947368421,0.1368421052631579,0.343859649122807,0.2982456140350877,0.3403508771929824,8.421052631578947,2.807017543859649,5.614035087719298,8.070175438596491,2.1052631578947367,5.614035087719298,3.1578947368421053,5.2631578947368425,1.0526315789473684,15.43859649122807,1.4035087719298245,4.56140350877193,8.070175438596491,5.964912280701754,5.2631578947368425,5.964912280701754,4.2105263157894735,4.56140350877193,1.4035087719298245,1.0526315789473684,1
180,20537.5482,5.395918846130371,-0.3272222222222222,0.1055555555555555,42.49561111111114,-3,0.2833333333333333,0.1333333333333333,0.15,0.3444444444444444,0.25,0.3388888888888889,6.666666666666667,5.0,5.0,10.0,4.444444444444445,7.777777777777778,0.5555555555555556,5.555555555555555,6.111111111111111,8.333333333333334,3.333333333333333,2.2222222222222223,7.222222222222222,2.2222222222222223,7.222222222222222,2.7777777777777777,4.444444444444445,5.0,1.1111111111111112,5.0,1
328,36002.6394,7.103646278381347,-0.4512195121951219,0.0701219512195121,40.48506097560975,0,0.2134146341463414,0.1067073170731707,0.1067073170731707,0.2957317073170731,0.3201219512195122,0.3201219512195122,6.097560975609756,5.182926829268292,5.487804878048781,5.182926829268292,1.2195121951219512,9.146341463414634,3.3536585365853657,2.7439024390243905,7.012195121951219,9.146341463414634,2.1341463414634148,6.097560975609756,6.7073170731707314,3.3536585365853657,3.658536585365854,4.573170731707317,5.7926829268292686,7.317073170731708,0.6097560975609756,5.182926829268292,0
320,34841.6643,5.470150566101075,-1.1449174941446926e-17,0.06875,30.67593749999999,-8,0.25,0.1125,0.1375,0.309375,0.284375,0.359375,8.4375,1.875,7.1875,6.5625,3.125,11.875,2.1875,8.75,4.375,7.8125,3.75,2.5,2.5,1.5625,6.875,4.375,4.6875,7.8125,0.3125,3.4375,1
